index,country,person_name,unique_id,individual_id,company_id,gender,company_name,dual_listed,ticker,role_name,role_start_date,role_end_date,tenure_days,tenure_year,end_year,end_month,end_quarter,end_half,sector_bx,industry,appointment,revenue,market_cap,half_year,count
ASX 200,Australia,Heath Albert Hellewell,1.20636E+13,1206361,1543098,Male,CAPRICORN METALS LTD (Malagasy Minerals Ltd prior to 02/2016),No,CMM,MD/Chief Executive,08/11/2018,19/02/2019,103,0.282191781,2019,2,1,H1,Mining,Industrial & Natural Resources,Internal,82503,1011479026,2019 H1,1
ASX 200,Australia,Louis Gries,34544717281,345447,17281,Male,JAMES HARDIE INDUSTRIES PLC (James Hardie Industries SE prior to 10/2012),No,JHX,CEO,14/02/2005,31/01/2019,5099,13.96986301,2019,1,1,H1,Construction & Building Materials,Industrial & Natural Resources,Internal,3614700000,8310356662,2019 H1,1
ASX 200,Australia,Martin Brydon,45209254004,452092,54004,Male,ADBRI LTD (Adelaide Brighton Ltd prior to 05/2020),No,ABC,CEO/MD,21/05/2014,30/01/2019,1715,4.698630137,2019,1,1,H1,Construction & Building Materials,Industrial & Natural Resources,Internal,1140413250,716510157,2019 H1,1
ASX 200,Australia,Richard Phillip Seville,5.15235E+12,515235,1077232,Male,ALLKEM LTD (Orocobre Ltd prior to 12/2021),No,AKE,CEO/MD,04/12/2007,18/01/2019,4063,11.13150685,2019,1,1,H1,Mining,Industrial & Natural Resources,External,84760000,6657042265,2019 H1,1
ASX 200,Australia,Tracey Fellows,1.39493E+13,1394927,1360145,Female,REA GROUP LTD (REALESTATE.COM.AU LTD prior to 12/2008),No,REA,CEO,20/08/2014,07/01/2019,1601,4.38630137,2019,1,1,H1,Media & Entertainment,Consumer,External,800124551,9696911397,2019 H1,1
ASX 200,Australia,Brian Ronald Benari,3.43856E+11,343855,604964,Male,CHALLENGER LTD (Challenger Financial Services Group Ltd prior to 11/2010),No,CGF,CEO/MD,17/02/2012,01/01/2019,2510,6.876712329,2019,1,1,H1,Speciality & Other Finance,Financial Services,Internal,1283219922,3200217335,2019 H1,1
ASX 200,Australia,Jon Earle Sutton,1.1942E+12,1194198,641726,Male,BANK OF QUEENSLAND LTD,No,"BOQ, BOQDA",CEO/MD,01/09/2014,05/12/2018,1556,4.263013699,2018,12,4,H2,Banks,Financial Services,Internal,1150525606,3097644410,2018 H2,1
ASX 200,Australia,Nicholas William Moore,4.51858E+11,451857,742160,Male,MACQUARIE GROUP LTD,No,MQG,CEO/MD,24/05/2008,30/11/2018,3842,10.5260274,2018,11,4,H2,Speciality & Other Finance,Financial Services,Internal,12985297811,43389237352,2018 H2,1
ASX 200,Australia,Nicholas (Nick) James Anagnostou,1.20493E+13,1204926,1608376,Male,CHARTER HALL SOCIAL INFRASTRUCTURE REIT (Charter Hall Education Trust prior to 10/2019),No,CQE,CEO,11/07/2011,19/11/2018,2688,7.364383562,2018,11,4,H2,Real Estate,Financial Services,Internal,273650596,807307910,2018 H2,1
ASX 200,Australia,Hamish Macquarie Douglass,1.0601E+13,1060100,1066198,Male,MAGELLAN FINANCIAL GROUP LTD,No,MFG,CEO/Chief Investment Officer,27/05/2009,05/10/2018,3418,9.364383562,2018,10,4,H2,Speciality & Other Finance,Financial Services,Internal,381738444,1101806181,2018 H2,1
ASX 200,Australia,Jonathan Peter Ling,7.42213E+11,742212,534070,Male,GUD HOLDINGS LIMITED,No,GUD,CEO/MD,01/08/2013,30/09/2018,1886,5.167123288,2018,9,3,H2,Household Products,Consumer,External,576184158,728236568,2018 H2,1
ASX 200,Australia,Ian Louis Murray,1.19782E+13,1197821,1093198,Male,GOLD ROAD RESOURCES LTD (Eleckra Mines Ltd prior to 12/2010),No,GOR,CEO/MD,01/07/2016,17/09/2018,808,2.21369863,2018,9,3,H2,Mining,Industrial & Natural Resources,Internal,199680604,1090521631,2018 H2,1
ASX 200,Australia,Michael (Mick) Peter McMahon,5.06042E+12,506042,2560097,Male,INGHAMS GROUP LTD,No,ING,CEO/MD,07/11/2016,24/08/2018,655,1.794520548,2018,8,3,H2,Food Producers & Processors,Consumer,Internal,1883976983,650194452,2018 H2,1
ASX 200,Australia,Andrew (Andy) Martin Vesey,6.0593E+11,605929,874263,Male,AGL ENERGY LTD,No,AGL,CEO/MD,12/02/2015,24/08/2018,1289,3.531506849,2018,8,3,H2,Utilities - Other,Industrial & Natural Resources,Internal,9117778571,3357067094,2018 H2,1
ASX 200,Australia,Geoffrey (Geoff) Howard Babidge,1.39052E+13,1390524,1894903,Male,THE A2 MILK COMPANY LTD (A2 Corporation Ltd prior to 04/2014),No,ATM,CEO/MD,01/09/2010,16/07/2018,2875,7.876712329,2018,7,3,H2,Beverages,Consumer,External,842566137,2806105129,2018 H2,1
ASX 200,Australia,Alexander (Alex) Alan Molyneux,8.36598E+11,836597,930838,Male,PALADIN ENERGY LTD (Paladin Resources Ltd prior to 11/2007),No,PDN,CEO,16/02/2016,01/07/2018,866,2.37260274,2018,7,3,H2,Mining,Industrial & Natural Resources,External,2985000,1581315250,2018 H2,1
ASX 200,Australia,Michael (Mike) John Hirst,4.51889E+11,451888,662236,Male,BENDIGO & ADELAIDE BANK LTD (Bendigo Bank Ltd prior to 04/2008),No,BEN,CEO/MD,03/07/2009,01/07/2018,3285,9,2018,7,3,H2,Banks,Financial Services,Internal,1206255691,3315658170,2018 H2,1
ASX 200,Australia,Geoff Lloyd,5.31929E+11,531928,636550,Male,PERPETUAL LTD (Perpetual Trustees Australia Ltd prior to 01/2006),No,PPT,CEO/MD,06/02/2012,30/06/2018,2336,6.4,2018,6,2,H1,Speciality & Other Finance,Financial Services,Internal,516956872,1258355062,2018 H1,1
ASX 200,Australia,Corey Nolan,1.37223E+13,1372234,1076036,Male,SAYONA MINING LTD (DiamonEx Ltd prior to 07/2013),No,SYA,CEO,01/07/2015,03/05/2018,1037,2.84109589,2018,5,2,H1,Mining,Industrial & Natural Resources,External,484062,1333449288,2018 H1,1
ASX 200,Australia,Steve J Doyle,6.43901E+12,643901,2200044,Male,LOVISA HOLDINGS LIMITED,No,LOV,CEO,25/10/2016,20/04/2018,542,1.484931507,2018,4,2,H1,Clothing & Personal Products,Consumer,Internal,218719733,1643867824,2018 H1,1
ASX 200,Australia,Craig Duncan Meller,5508332093,550833,2093,Male,AMP LTD,No,AMP,CEO/MD,01/01/2014,20/04/2018,1570,4.301369863,2018,4,2,H1,Speciality & Other Finance,Financial Services,Internal,2396088763,2612062853,2018 H1,1
ASX 200,Australia,Ian Mark Narev,5330807139,533080,7139,Male,COMMONWEALTH BANK OF AUSTRALIA,No,CBA,CEO/MD,01/12/2011,08/04/2018,2320,6.356164384,2018,4,2,H1,Banks,Financial Services,Internal,17339710054,1.16594E+11,2018 H1,1
ASX 200,Australia,Rodney (Rod) Kenneth Drury,1.37369E+13,1373692,1657914,Male,XERO LTD (Xero Live Ltd prior to 05/2008),No,XRO,CEO,05/06/2007,01/04/2018,3953,10.83013699,2018,4,2,H1,Software & Computer Services,Technology,Internal,761156835,6429583500,2018 H1,1
ASX 200,Australia,Timothy (Tim) Rupert Goyder,1.05898E+13,1058984,1232895,Male,CHALICE MINING LTD (Chalice Gold Mines Ltd prior to 12/2020),No,CHN,CEO/MD,10/10/2014,23/03/2018,1260,3.452054795,2018,3,1,H1,Mining,Industrial & Natural Resources,Internal,390017,1122422537,2018 H1,1
ASX 200,Australia,Neville (Nev) Joseph Power,5.32059E+11,532058,599319,Male,FORTESCUE METALS GROUP LTD,No,FMG,CEO/MD,18/07/2011,19/02/2018,2408,6.597260274,2018,2,1,H1,Steel & Other Metals,Industrial & Natural Resources,Internal,17390000000,34159863468,2018 H1,1
ASX 200,Australia,Peter Trent,1.08667E+13,1086668,1622154,Male,ATLAS ARTERIA LTD (Macquarie Atlas Roads Ltd prior to 05/2018),No,ALX,CEO,25/01/2010,01/02/2018,2929,8.024657534,2018,2,1,H1,Transport,Industrial & Natural Resources,External,73150838,6241856710,2018 H1,1
ASX 200,Australia,Antony Catalano,1.46972E+13,1469721,2738112,Male,DOMAIN HOLDINGS AUSTRALIA LTD,No,DHG,CEO/MD,16/11/2017,22/01/2018,67,0.183561644,2018,1,1,H1,Real Estate,Financial Services,External,246961387,1221957625,2018 H1,1
ASX 200,Australia,Christopher (Chris) Michael Smith,134027209,13402,7209,Male,COCHLEAR LTD,No,COH,President/CEO/MD,01/09/2015,02/01/2018,854,2.339726027,2018,1,1,H1,Health,Healthcare,Internal,1136739612,8810676275,2018 H1,1
CAC 40,France,Frédéric Oudéa,32975628396,329756,28396,Male,SOCIETE GENERALE SA,Yes,GLE,CEO,13/05/2008,23/05/2023,5488,15.03561644,2023,5,2,H1,Banks,Financial Services,Internal,30044587758,21219101143,2023 H1,1
CAC 40,France,Jean-Pascal Tricoire,48795427248,487954,27248,Male,SCHNEIDER ELECTRIC SE (Schneider Electric SA prior to 09/2014),Yes,SU,Chairman/CEO,03/05/2006,04/05/2023,6210,17.01369863,2023,5,2,H1,Electronic & Electrical Equipment,Industrial & Natural Resources,Internal,36594455655,1.01156E+11,2023 H1,1
CAC 40,France,Benoît Potier,57361168,5736,1168,Male,AIR LIQUIDE SA,Yes,AI,Chairman/CEO,10/05/2006,01/06/2022,5866,16.07123288,2022,6,2,H1,Chemicals,Industrial & Natural Resources,Internal,26543825556,66453294077,2022 H1,1
CAC 40,France,Stéphane Richard,1674112430,16741,12430,Male,ORANGE (France Telecom SA prior to 07/2013),Yes,"FTE, ORA",Chairman/CEO,01/03/2010,04/04/2022,4417,12.10136986,2022,4,2,H1,Telecommunication Services,Technology,Internal,48369668920,25857525484,2022 H1,1
CAC 40,France,Pierre-André De Chalendar,3340186816,334018,6816,Male,COMPAGNIE DE ST-GOBAIN SA,Yes,SGO,Chairman/CEO,07/06/2007,01/07/2021,5138,14.07671233,2021,7,3,H2,Construction & Building Materials,Industrial & Natural Resources,Internal,50232928355,21427171474,2021 H2,1
CAC 40,France,Jean-Paul Agon,31046719158,310467,19158,Male,L'OREAL SA,Yes,OR,Chairman/CEO,25/04/2006,01/05/2021,5485,15.02739726,2021,5,2,H1,Clothing & Personal Products,Consumer,Internal,36727823767,1.57471E+11,2021 H1,1
CAC 40,France,Emmanuel Faber,260428678,26042,8678,Male,DANONE SA (Groupe Danone SA prior to 04/2009),Yes,BN,Chairman/CEO,01/10/2014,14/03/2021,2356,6.454794521,2021,3,1,H1,Food Producers & Processors,Consumer,Internal,27620147948,32721261754,2021 H1,1
CAC 40,France,Martin Bouygues,123644894,12364,4894,Male,BOUYGUES SA,Yes,EN,Chairman/CEO,05/09/1989,17/02/2021,11488,31.4739726,2021,2,1,H1,Construction & Building Materials,Industrial & Natural Resources,Internal,42758277716,10836090594,2021 H1,1
CAC 40,France,Lakshmi Niwas Mittal,48154750431,481547,50431,Male,ARCELORMITTAL SA (Arcelor SA prior to 11/2007),Yes,MTL,Chairman/CEO,05/11/2006,11/02/2021,5212,14.27945205,2021,2,1,H1,Steel & Other Metals,Industrial & Natural Resources,Internal,76571000000,20552034087,2021 H1,1
CAC 40,France,Michael (Mike) Mark Manley,1.14465E+11,1144653,11724,Male,STELLANTIS NV (Fiat Chrysler Automobiles NV prior to 01/2021),Yes,STLA,CEO,21/07/2018,17/01/2021,911,2.495890411,2021,1,1,H1,Automobiles & Parts,Industrial & Natural Resources,Internal,1.69967E+11,40540307003,2021 H1,1
CAC 40,France,Christophe Cuvillier,48932431696,489324,31696,Male,UNIBAIL-RODAMCO-WESTFIELD SE (Unibail-R SE/WFD Unibail-R NV prior to 06/2018),Yes,URW,Chairman/Group CEO,25/04/2013,01/01/2021,2808,7.693150685,2021,1,1,H1,Real Estate,Financial Services,Internal,2085531042,6620998404,2021 H1,1
CAC 40,France,Philippe Petitcolin,54043726861,540437,26861,Male,SAFRAN (Sagem SA prior to 05/2005),Yes,"SAF, SAG",CEO,23/04/2015,31/12/2020,2079,5.695890411,2020,12,4,H2,Information Technology Hardware,Technology,Internal,17214105634,46641102704,2020 H2,1
CAC 40,France,Paul J Hermelin,78035688,7803,5688,Male,CAPGEMINI SE (Cap Gemini SA prior to 06/2017),Yes,CAP,Group Chairman/CEO,24/07/2002,20/05/2020,6510,17.83561644,2020,5,2,H1,Software & Computer Services,Technology,Internal,20657381769,27567387499,2020 H1,1
CAC 40,France,Isabelle Kocher de Leyritz,64293312901,642933,12901,Female,ENGIE SA (GDF Suez SA prior to 07/2015),Yes,"ENGI, GAZ, GSZ",CEO,03/05/2016,24/02/2020,1392,3.81369863,2020,2,1,H1,Oil & Gas,Industrial & Natural Resources,Internal,65823791490,32830235336,2020 H1,1
CAC 40,France,Thierry Yves Bollore,1.25357E+11,1253572,26049,Male,RENAULT SA (REGIE NATIONALE DES USINES),Yes,RNO,CEO,24/01/2019,11/10/2019,260,0.712328767,2019,10,4,H2,Automobiles & Parts,Industrial & Natural Resources,Internal,52568259014,8988150843,2019 H2,1
CAC 40,France,Doctor Olivier Brandicourt,1.00174E+11,1001740,27027,Male,SANOFI SA (Sanofi-Aventis prior to 05/2011),Yes,SAN,CEO,02/04/2015,01/09/2019,1613,4.419178082,2019,9,3,H2,Pharmaceuticals and Biotechnology,Healthcare,External,42953931331,1.08011E+11,2019 H2,1
CAC 40,France,Jean-Dominique Senard,1056120540,10561,20540,Male,MICHELIN (CIE GENERALE DES ETABLISSEMENTS),Yes,ML,CEO,11/05/2012,17/05/2019,2562,7.019178082,2019,5,2,H1,Automobiles & Parts,Industrial & Natural Resources,Internal,27067312731,17171424926,2019 H1,1
CAC 40,France,Doctor Thomas (Tom) Enders,3103549874,310354,9874,Male,AIRBUS SE (Airbus Group SE prior to 01/2017),Yes,"AIR, EAD",CEO,01/06/2012,10/04/2019,2504,6.860273973,2019,4,2,H1,Aerospace & Defence,Industrial & Natural Resources,Internal,59320583804,89460538785,2019 H1,1
CAC 40,France,Carlos Ghosn,2593026049,25930,26049,Male,RENAULT SA (REGIE NATIONALE DES USINES),Yes,RNO,Chairman/CEO,29/04/2005,23/01/2019,5017,13.74520548,2019,1,1,H1,Automobiles & Parts,Industrial & Natural Resources,External,52568259014,8988150843,2019 H1,1
CAC 40,France,Hubert Sagnières,7134611062,71346,11062,Male,ESSILORLUXOTTICA (Essilor International SA prior to 10/2018),Yes,"EF, EI, EL",Chairman/CEO,01/01/2010,01/10/2018,3195,8.753424658,2018,10,4,H2,Health,Healthcare,Internal,22545666666,69138978390,2018 H2,1
CAC 40,France,Carlo Bozotti,1311429278,13114,29278,Male,STMICROELECTRONICS NV (SGS-THOMSON Microelectronics NV prior to 1998),Yes,STM,President/CEO,18/03/2005,31/05/2018,4822,13.2109589,2018,5,2,H1,Information Technology Hardware,Technology,Internal,12761000000,27433898749,2018 H1,1
CAC 40,France,Gilles Schnepp,50692018663,506920,18663,Male,LEGRAND SA,Yes,LR,Chairman/CEO,06/04/2006,08/02/2018,4326,11.85205479,2018,2,1,H1,Electronic & Electrical Equipment,Industrial & Natural Resources,Internal,7956049535,19716071642,2018 H1,1
DAX,Germany,Werner Baumann,57883693,5788,3693,Male,BAYER AG,No,"BAY, BAY1, BAYN",Chairman/CEO/Chief Sustainability Officer,01/05/2016,31/05/2023,2586,7.084931507,2023,5,2,H1,Pharmaceuticals and Biotechnology,Healthcare,Internal,54329531996,54312102242,2023 H1,1
DAX,Germany,Doctor Frank Burkhard Appel,292059087,29205,9087,Male,DEUTSCHE POST AG,No,DPW,CEO,18/02/2008,04/05/2023,5554,15.21643836,2023,5,2,H1,Transport,Industrial & Natural Resources,Internal,1.01119E+11,61396944374,2023 H1,1
DAX,Germany,Reiner Winkler,5.17582E+11,517581,796041,Male,MTU AERO ENGINES AG (MTU Aero Engines Holding AG prior to 05/2013),No,MTX,Chairman/CEO,01/01/2014,31/12/2022,3286,9.002739726,2022,12,4,H2,Engineering & Machinery,Industrial & Natural Resources,Internal,4763938042,12910155599,2022 H2,1
DAX,Germany,Doctor Carla Kriwet,1.08888E+11,1088878,12520,Female,FRESENIUS MEDICAL CARE AG & Co KGAA (Fresenius Medical Care AG prior to 02/2006),No,FME,Chair/CEO,01/10/2022,05/12/2022,65,0.178082192,2022,12,4,H2,Health,Healthcare,External,20041624576,11279014159,2022 H2,1
DAX,Germany,Kasper Bo Rorsted,51866792,51866,792,Male,ADIDAS AG (Adidas-Salomon prior to 06/2006),No,ADS,CEO,01/10/2016,11/11/2022,2232,6.115068493,2022,11,4,H2,Clothing & Personal Products,Consumer,External,24154121392,29698312949,2022 H2,1
DAX,Germany,Stephan Sturm,32642912518,326429,12518,Male,FRESENIUS SE & CO KGAA (Fresenius SE prior to 01/2011),No,FRE,Chairman/CEO,01/07/2016,30/09/2022,2282,6.252054795,2022,9,3,H2,Pharmaceuticals and Biotechnology,Healthcare,Internal,42679788765,12353473461,2022 H2,1
DAX,Germany,Robert (Rice) Maurice Powell,18386512520,183865,12520,Male,FRESENIUS MEDICAL CARE AG & Co KGAA (Fresenius Medical Care AG prior to 02/2006),No,FME,Chairman/CEO,01/01/2013,30/09/2022,3559,9.750684932,2022,9,3,H2,Health,Healthcare,Internal,20041624576,8120085221,2022 H2,1
DAX,Germany,Doctor Herbert Diess,55324632910,553246,32910,Male,VOLKSWAGEN AG,No,"VOW, VOW3",Chairman (Executive)/Group CEO,13/04/2018,01/09/2022,1602,4.389041096,2022,9,3,H2,Automobiles & Parts,Industrial & Natural Resources,Internal,2.84608E+11,74225793441,2022 H2,1
DAX,Germany,Doctor Reinhard Ploss,53700515909,537005,15909,Male,INFINEON TECHNOLOGIES AG,No,IFX,CEO,01/10/2012,01/04/2022,3469,9.504109589,2022,4,2,H1,Information Technology Hardware,Technology,Internal,12808956947,31335163825,2022 H1,1
DAX,Germany,Stephen (Steve) F Angel,4.70463E+11,47046,2938617,Male,LINDE PLC,Yes,LIN,CEO,29/10/2018,01/03/2022,1219,3.339726027,2022,3,1,H1,Oil & Gas,Industrial & Natural Resources,External,30793000000,1.47046E+11,2022 H1,1
DAX,Germany,Rubin Ritter,1.46171E+13,1461711,2154485,Male,ZALANDO SE,No,ZAL,Co-CEO,01/01/2017,01/06/2021,1612,4.416438356,2021,6,2,H1,General Retailers,Consumer,Internal,11777892667,6354408412,2021 H1,1
DAX,Germany,Stefan De Loecker,12036653928,1203665,3928,Male,BEIERSDORF AG,No,BEI,Chairman/CEO,01/01/2019,01/05/2021,851,2.331506849,2021,5,2,H1,Clothing & Personal Products,Consumer,Internal,8675872838,23115609144,2021 H1,1
DAX,Germany,Rolf Martin Schmitz,2788126734,27881,26734,Male,RWE AG,No,RWE,Chairman/CEO,15/10/2016,30/04/2021,1658,4.542465753,2021,4,2,H1,Utilities - Other,Industrial & Natural Resources,Internal,28166158039,25780482216,2021 H1,1
DAX,Germany,Doctor Stefan J Oschmann,49542220288,495422,20288,Male,MERCK KGAA,No,MRK,Chairman/CEO,29/04/2016,30/04/2021,1827,5.005479452,2021,4,2,H1,Pharmaceuticals and Biotechnology,Healthcare,Internal,22394376370,20554493206,2021 H1,1
DAX,Germany,Doctor Johannes Teyssen,46909863,4690,9863,Male,E.ON SE (E.ON AG prior to 11/2012),No,"EOA, EOAN",Chairman/CEO/Chief Sustainability Officer/Chief Human Rights Officer,01/05/2010,31/03/2021,3987,10.92328767,2021,3,1,H1,Electricity,Industrial & Natural Resources,Internal,91072208106,22729987280,2021 H1,1
DAX,Germany,Josef (Joe) Kaeser,48565827916,485658,27916,Male,SIEMENS AG,No,SIE,President/CEO,01/08/2013,03/02/2021,2743,7.515068493,2021,2,1,H1,Electronic & Electrical Equipment,Industrial & Natural Resources,Internal,72111184841,89569427417,2021 H1,1
DAX,Germany,Doctor Elmar Degenhart,10105647779,1010564,7779,Male,CONTINENTAL AG,No,CON,Chairman/CEO,31/12/2009,30/11/2020,3987,10.92328767,2020,11,4,H2,Automobiles & Parts,Industrial & Natural Resources,Internal,38408624830,9650801090,2020 H2,1
DAX,Germany,Jennifer B Morgan,1.12498E+11,1124981,27066,Female,SAP SE (SAP AG prior to 07/2014),No,SAP,Co-CEO,10/10/2019,30/04/2020,203,0.556164384,2020,4,2,H1,Software & Computer Services,Technology,Internal,31670860309,1.21817E+11,2020 H1,1
DAX,Germany,Steven (Steve) Edward Holland,1.08244E+11,1082443,71911,Male,BRENNTAG SE (Brenntag AG prior to 02/2021),No,BNR,Chairman/CEO,22/06/2011,01/01/2020,3115,8.534246575,2020,1,1,H1,Chemicals,Industrial & Natural Resources,Internal,16360396106,9238201564,2020 H1,1
DAX,Germany,Hans van Bylen,32889914661,328899,14661,Male,HENKEL AG & CO KGAA (HENKEL KGAA prior to 04/2008),No,"HEN, HEN3",Chairman/CEO,01/05/2016,31/12/2019,1339,3.668493151,2019,12,4,H2,Household Products,Consumer,Internal,22825496838,25386911144,2019 H2,1
DAX,Germany,William (Bill) R McDermott,20647427066,206474,27066,Male,SAP SE (SAP AG prior to 07/2014),No,SAP,CEO,07/02/2010,10/10/2019,3532,9.676712329,2019,10,4,H2,Software & Computer Services,Technology,Internal,31670860309,1.21817E+11,2019 H2,1
DAX,Germany,Peer Michael Schatz,59747225483,597472,25483,Male,QIAGEN NV,No,QGEN,CEO/MD,01/01/2004,30/09/2019,5751,15.75616438,2019,9,3,H2,Pharmaceuticals and Biotechnology,Healthcare,Internal,2251657000,9691497449,2019 H2,1
DAX,Germany,Ulrich Wallin,3494714286,34947,14286,Male,HANNOVER RUECKVERSICHERUNG SE (Hannover Rueckversicherung AG prior to 03/2013),No,HNR1,Chairman/CEO,01/07/2009,05/05/2019,3595,9.849315068,2019,5,2,H1,Insurance,Financial Services,Internal,29674258385,19496993236,2019 H1,1
DAX,Germany,Doctor Thomas (Tom) Enders,3103549874,310354,9874,Male,AIRBUS SE (Airbus Group SE prior to 01/2017),Yes,"AIR, EAD",CEO,01/06/2012,10/04/2019,2504,6.860273973,2019,4,2,H1,Aerospace & Defence,Industrial & Natural Resources,Internal,59320583804,89460538785,2019 H1,1
DAX,Germany,Stefan F Heidenreich,314983928,31498,3928,Male,BEIERSDORF AG,No,BEI,Chairman/CEO,26/04/2012,31/12/2018,2440,6.684931507,2018,12,4,H2,Clothing & Personal Products,Consumer,Internal,8675872838,23115609144,2018 H2,1
DAX,Germany,Patrick Webster Thomas,4.43087E+12,443087,2348636,Male,COVESTRO AG,No,1COV,Chairman/CEO,06/10/2015,31/05/2018,968,2.652054795,2018,5,2,H1,Chemicals,Industrial & Natural Resources,Internal,18089996821,7151660829,2018 H1,1
DAX,Germany,John Michael Cryan,6467159074,646715,9074,Male,DEUTSCHE BANK AG,No,"DBK, DBNK",Chairman/CEO,19/05/2016,08/04/2018,689,1.887671233,2018,4,2,H1,Banks,Financial Services,Internal,28904409182,20220632359,2018 H1,1
EURONEXT 100,Europe,Didier Michaud-Daniel,8.37459E+11,837458,586920,Male,BUREAU VERITAS SA,No,BVI,CEO,01/03/2012,22/06/2023,4130,11.31506849,2023,6,2,H1,Business Services,Technology,External,6050463223,11947819722,2023 H1,1
EURONEXT 100,Europe,Frédéric Oudéa,32975628396,329756,28396,Male,SOCIETE GENERALE SA,Yes,GLE,CEO,13/05/2008,23/05/2023,5488,15.03561644,2023,5,2,H1,Banks,Financial Services,Internal,30044587758,21219101143,2023 H1,1
EURONEXT 100,Europe,Jean-Pascal Tricoire,48795427248,487954,27248,Male,SCHNEIDER ELECTRIC SE (Schneider Electric SA prior to 09/2014),Yes,SU,Chairman/CEO,03/05/2006,04/05/2023,6210,17.01369863,2023,5,2,H1,Electronic & Electrical Equipment,Industrial & Natural Resources,Internal,36594455655,1.01156E+11,2023 H1,1
EURONEXT 100,Europe,Andrew (Andy) Brown,1.18982E+11,1189822,54601,Male,GALP ENERGIA SGPS SA,No,GALP,Vice Chairman/CEO,05/02/2021,31/12/2022,694,1.901369863,2022,12,4,H2,Oil & Gas,Industrial & Natural Resources,External,18333426320,9882105930,2022 H2,1
